site,date,year,month_day,code,species,caste,plant,notes
burnaby_lake,2023-06-15,2023,15-Jun,2906150110,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150201,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150202,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150203,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150204,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150205,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150206,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150207,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150208,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150209,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150210,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150211,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150212,bom_mix,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150213,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150214,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150215,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150216,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150217,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150218,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150219,bom_fla,w,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150301,bom_mel,m,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150302,bom_mix,m,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150303,bom_fla,m,rub_arm,
burnaby_lake,2023-06-15,2023,15-Jun,2906150304,bom_fla,w,cal_sil,
burnaby_lake,2023-06-15,2023,15-Jun,2906150305,bom_fla,w,cal_sil,
iona_beach,2023-06-22,2023,22-Jun,2206220001,bom_imp,w,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220002,bom_vos,w,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220003,bom_fla,w,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220004,bom_mel,q,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220005,bom_mix,w,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220006,bom_mix,w,rub_arm,
iona_beach,2023-06-22,2023,22-Jun,2206220101,bom_imp,w,ros_rug,
iona_beach,2023-06-22,2023,22-Jun,2206220102,bom_imp,w,ros_rug,
iona_beach,2023-06-22,2023,22-Jun,2206220103,bom_imp,w,ros_rug,
iona_beach,2023-06-22,2023,22-Jun,2206220104,bom_mix,w,ros_rug,
iona_beach,2023-06-22,2023,22-Jun,2206220105,bom_fla,w,sym_alb,
iona_beach,2023-06-22,2023,22-Jun,2206220106,bom_mix,m,sym_alb,
iona_beach,2023-06-22,2023,22-Jun,2206220107,bom_fla,w,sym_alb,
iona_beach,2023-06-22,2023,22-Jun,2206220108,bom_imp,q,,nest searching
boundary_bay,2023-06-22,2023,22-Jun,2306220001,bom_mel,m,rub_arm,
boundary_bay,2023-06-22,2023,22-Jun,2306220002,bom_vos,w,rub_arm,
boundary_bay,2023-06-22,2023,22-Jun,2306220003,bom_fla,w,sym_alb,
boundary_bay,2023-06-22,2023,22-Jun,2306220004,bom_mix,w,sym_alb,
boundary_bay,2023-06-22,2023,22-Jun,2306220005,bom_imp,w,rub_arm,
tynehead,2023-06-23,2023,23-Jun,2506230001,bom_fla,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230002,bom_fla,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230003,bom_fla,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230004,bom_fla,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230005,bom_fla,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230006,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230007,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230008,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230009,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230010,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230011,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230012,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230013,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230014,bom_mix,w,epi_ang,
tynehead,2023-06-23,2023,23-Jun,2506230101,bom_mix,w,rub_arm,
tynehead,2023-06-23,2023,23-Jun,2506230102,bom_imp,w,rub_arm,
tynehead,2023-06-23,2023,23-Jun,2506230103,bom_mix,m,rub_arm,
tynehead,2023-06-23,2023,23-Jun,2506230104,bom_vos,w,rub_arm,
tynehead,2023-06-23,2023,23-Jun,2506230105,bom_fla,w,rub_arm,
surrey_bend,2023-06-23,2023,23-Jun,2706230001,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230002,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230003,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230004,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230005,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230006,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230007,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230008,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230009,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230010,bom_fla,m,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230011,bom_fla,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230012,bom_fla,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230013,bom_mix,m,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230014,bom_mix,m,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230015,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230016,bom_mix,w,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230017,bom_mix,m,sym_alb,
surrey_bend,2023-06-23,2023,23-Jun,2706230101,bom_fla,w,vic_cra,
surrey_bend,2023-06-23,2023,23-Jun,2706230102,bom_mix,w,vic_cra,
surrey_bend,2023-06-23,2023,23-Jun,2706230103,bom_fla,w,vic_cra,
surrey_bend,2023-06-23,2023,23-Jun,2706230104,bom_fla,w,vic_cra,
surrey_bend,2023-06-23,2023,23-Jun,2706230106,bom_mix,w,rub_arm,
surrey_bend,2023-06-23,2023,23-Jun,2706230107,bom_mix,w,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270001,bom_fla,m,sal_gau,
pacific_spirit,2023-06-27,2023,27-Jun,2106270002,bom_mel,m,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270003,bom_mel,m,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270004,bom_mel,m,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270005,bom_mix,w,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270006,bom_mix,w,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270007,bom_fla,w,con_arv,
pacific_spirit,2023-06-27,2023,27-Jun,2106270008,bom_fla,w,rub_arm,
pacific_spirit,2023-06-27,2023,27-Jun,2106270009,bom_vos,w,rub_arm,
burns_bog,2023-06-28,2023,28-Jun,2806280101,bom_mix,w,sol_dul,
brae_island,2023-06-28,2023,28-Jun,2406280001,bom_mix,w,lon_inv,
brae_island,2023-06-28,2023,28-Jun,2406280101,bom_mix,m,sym_alb,
brae_island,2023-06-28,2023,28-Jun,2406280102,bom_mix,q,sym_alb,
brae_island,2023-06-28,2023,28-Jun,2406280103,bom_mix,m,sym_alb,
burnaby_lake,2023-06-29,2023,29-Jun,2906290001,bom_hun,q,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290002,bom_mix,m,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290003,bom_mix,m,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290004,bom_mix,m,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290005,bom_fla,w,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290006,bom_fla,w,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290101,bom_mix,w,lap_com,
burnaby_lake,2023-06-29,2023,29-Jun,2906290102,bom_fla,m,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290103,bom_fla,m,epi_ang,
burnaby_lake,2023-06-29,2023,29-Jun,2906290104,bom_fla,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290105,bom_vos,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290106,bom_vos,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290107,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290108,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290109,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290110,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290111,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290112,bom_mix,w,rub_arm,
burnaby_lake,2023-06-29,2023,29-Jun,2906290113,bom_mix,w,rub_arm,
colony_farm,2023-06-29,2023,29-Jun,2606290001,bom_fla,w,vic_cra,
colony_farm,2023-06-29,2023,29-Jun,2606290002,bom_fla,w,rub_arm,
colony_farm,2023-06-29,2023,29-Jun,2606290004,bom_mix,w,rub_arm,
colony_farm,2023-06-29,2023,29-Jun,2606290005,bom_fla,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030001,bom_fla,m,sym_alb,
iona_beach,2023-07-03,2023,03-Jul,2207030002,bom_mix,w,sym_alb,
iona_beach,2023-07-03,2023,03-Jul,2207030003,bom_mel,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030004,bom_vos,m,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030005,bom_imp,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030006,bom_ruf,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030007,bom_vos,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030101,bom_mix,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030102,bom_mix,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030103,bom_mix,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030104,bom_mix,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030105,bom_imp,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030106,bom_imp,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030107,bom_vos,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030108,bom_vos,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030109,bom_vos,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030110,bom_vos,w,rub_arm,
iona_beach,2023-07-03,2023,03-Jul,2207030111,bom_imp,w,ros_rug,
iona_beach,2023-07-03,2023,03-Jul,2207030112,bom_mix,w,sym_alb,
iona_beach,2023-07-03,2023,03-Jul,2207030113,bom_fla,w,sym_alb,
iona_beach,2023-07-03,2023,03-Jul,2207030114,bom_fla,m,sym_alb,
iona_beach,2023-07-03,2023,03-Jul,2207030115,bom_mix,q,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030001,bom_vos,w,bel_vis,
boundary_bay,2023-07-03,2023,03-Jul,2307030002,bom_cal,w,bel_vis,
boundary_bay,2023-07-03,2023,03-Jul,2307030003,bom_cal,w,bel_vis,
boundary_bay,2023-07-03,2023,03-Jul,2307030004,bom_fla,w,bel_vis,
boundary_bay,2023-07-03,2023,03-Jul,2307030005,bom_imp,w,sym_alb,
boundary_bay,2023-07-03,2023,03-Jul,2307030006,bom_imp,w,sym_alb,
boundary_bay,2023-07-03,2023,03-Jul,2307030007,bom_fla,w,sym_alb,
boundary_bay,2023-07-03,2023,03-Jul,2307030008,bom_fla,m,sym_alb,
boundary_bay,2023-07-03,2023,03-Jul,2307030101,bom_mix,w,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030102,bom_ruf,w,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030103,bom_imp,q,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030104,bom_mel,m,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030105,bom_imp,w,rub_arm,
boundary_bay,2023-07-03,2023,03-Jul,2307030106,bom_imp,w,epi_ang,
boundary_bay,2023-07-03,2023,03-Jul,2307030107,bom_imp,w,epi_ang,
burns_bog,2023-07-05,2023,05-Jul,2807050001,bom_imp,w,sol_dul,
burns_bog,2023-07-05,2023,05-Jul,2807050002,bom_fla,w,vic_cra,
burns_bog,2023-07-05,2023,05-Jul,2807050101,bom_imp,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050001,bom_vos,w,rub_arm,
pacific_spirit,2023-07-05,2023,05-Jul,2107050002,bom_vos,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050003,bom_fla,w,con_arv,
pacific_spirit,2023-07-05,2023,05-Jul,2107050004,bom_fla,w,rub_arm,
pacific_spirit,2023-07-05,2023,05-Jul,2107050005,bom_fla,w,rub_arm,
pacific_spirit,2023-07-05,2023,05-Jul,2107050101,bom_fla,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050102,bom_fla,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050103,bom_fla,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050104,bom_fla,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050105,bom_fla,w,vic_cra,
pacific_spirit,2023-07-05,2023,05-Jul,2107050106,bom_fla,w,vic_cra,
tynehead,2023-07-11,2023,11-Jul,2507110001,bom_imp,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110002,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110003,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110004,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110005,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110006,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110007,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110008,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110009,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110010,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110011,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110012,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110013,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110014,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110015,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110016,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110017,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110018,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110019,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110020,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110021,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110022,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110023,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110024,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110025,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110026,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110027,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110028,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110029,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110030,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110031,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110032,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110033,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110034,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110035,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110036,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110037,bom_vos,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110038,bom_vos,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110101,bom_vos,w,tri_pra,
tynehead,2023-07-11,2023,11-Jul,2507110102,bom_ruf,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110103,bom_mix,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110104,bom_mix,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110201,bom_fla,w,spi_dou,
tynehead,2023-07-11,2023,11-Jul,2507110202,bom_vos,w,spi_dou,
tynehead,2023-07-11,2023,11-Jul,2507110203,bom_fla,w,spi_dou,
tynehead,2023-07-11,2023,11-Jul,2507110204,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110205,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110206,bom_mix,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110207,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110208,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110209,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110210,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110211,bom_fla,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110212,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110213,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110214,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110215,bom_imp,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110216,bom_vos,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110217,bom_vos,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110218,bom_vos,w,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110219,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110220,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110221,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110222,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110223,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110224,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110225,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110226,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110227,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110228,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110229,bom_fla,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110230,bom_vos,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110231,bom_mix,m,epi_ang,
tynehead,2023-07-11,2023,11-Jul,2507110232,bom_mix,m,epi_ang,
surrey_bend,2023-07-11,2023,11-Jul,2707110001,bom_fla,w,tri_pra,
surrey_bend,2023-07-11,2023,11-Jul,2707110002,bom_fla,w,mel_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110003,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110004,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110005,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110006,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110007,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110008,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110009,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110010,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110011,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110012,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110013,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110014,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110101,bom_mix,w,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110102,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110103,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110104,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110105,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110106,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110107,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110108,bom_fla,m,vic_cra,
surrey_bend,2023-07-11,2023,11-Jul,2707110201,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110202,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110203,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110204,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110205,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110206,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110207,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110208,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110209,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110210,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110211,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110212,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110213,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110214,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110215,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110216,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110217,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110218,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110219,bom_mix,m,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110220,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110221,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110222,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110223,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110224,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110225,bom_mix,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110226,bom_fla,w,sym_alb,
surrey_bend,2023-07-11,2023,11-Jul,2707110227,bom_fla,m,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120001,bom_mix,w,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120101,bom_mix,m,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120102,bom_mix,m,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120103,bom_mix,m,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120104,bom_mix,m,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120105,bom_mix,w,sym_alb,
brae_island,2023-07-12,2023,12-Jul,2407120106,bom_fla,m,sym_alb,
colony_farm,2023-07-12,2023,12-Jul,2607120001,bom_cal,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120002,bom_cal,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120003,bom_fla,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120004,bom_fla,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120005,bom_fla,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120006,bom_fla,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120007,bom_imp,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120101,bom_vos,m,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120102,bom_sit,w,lat_lat,
colony_farm,2023-07-12,2023,12-Jul,2607120104,bom_fla,w,vic_cra,
burnaby_lake,2023-07-13,2023,13-Jul,2907130001,bom_fla,w,imp_gla,
burnaby_lake,2023-07-13,2023,13-Jul,2907130002,bom_fla,w,con_arv,
burnaby_lake,2023-07-13,2023,13-Jul,2907130003,bom_mix,m,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130004,bom_mix,m,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130005,bom_mix,m,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130006,bom_vos,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130007,bom_vos,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130008,bom_vos,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130009,bom_vos,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130010,bom_imp,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130011,bom_imp,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130012,bom_imp,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130013,bom_imp,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130014,bom_imp,w,epi_ang,
burnaby_lake,2023-07-13,2023,13-Jul,2907130015,bom_imp,w,epi_ang,
